secid,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-31,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-29,2018-04-30,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29,2019-12-31,2020-01-31,2020-02-28,2020-03-31,2020-04-30,2020-05-29,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-30,2020-11-30
64,0.004436657859700052,0.0044935385225517415,0.0056119837074885956,0.004838679455438979,0.005184463406881747,0.004576889384316029,0.004397740787008473,0.00450375269573506,0.004526804575277524,0.005531964248716281,0.004559345127975746,0.004619224615482802,-0.005221586958812865,-0.005297467246410977,-0.005246862331422647,-0.004928114353012015,-0.0037728139049146934,-0.0023158352980586615,-0.0030726206293517316,-0.0023439649757248625,-0.0007937890422674501,0.002631666713511395,0.0037085597131882434,0.0052400319677872705,0.006012385510843599,0.006779597747998387,0.00700823852054398,0.007191490944937987,0.007327720338896259,0.007231082992839735,0.00750927622508375,0.00806345804713658,0.008610123163587136,0.008311808807806992,0.008427090971914467,0.007558348794287384,0.006839303431041853,0.005449738710068502,0.005019907886706003,0.005703741092594198,0.006056548103826383,0.006665198997564454,0.005657290715668728,0.005478109343636272,0.0055264800431227236,0.004125277278008148,0.003369205781428284,0.004144288325685179,0.0050984969458873625,0.008211571820705013,0.004613770075074749,0.003469242799318452,0.0023755467839614054,0.0014931926938777454,0.0025554625880275504,0.003484426919467728,0.0035911526916455167,0.003346050756548468,0.003944261155934326
65,0.0007353589317578672,0.00025264791972862024,-0.0006936606081039558,-0.00030636379159358775,-0.0011093456770625639,-0.0009532716737872771,-0.0003245650013131995,0.0014342178919858623,0.0005574206732791054,0.00039704303783792585,0.0013741201012511602,0.0011383653676360756,0.0012308880629889603,0.005544962285329782,0.002205051911623954,0.004269777439500469,0.0027021039275244743,0.0023934182744527253,0.003698818767513525,0.0033243628856292826,0.002140206388727484,0.001368406357628054,-0.00042185546432251957,-0.0010775397977232709,-0.0004891095807492052,-0.0011610116097649564,-0.001238973687127719,-0.002043052021059371,-0.002388465075236001,-0.0023182562941851375,-0.0019720179724127514,-0.0006721038521539087,-0.0014005999500448793,-0.0004440798849653068,-0.003284172719915098,-0.0034548478226691967,-0.0023885866130702637,-0.0031983379229119165,-0.0024663235513955263,-0.0014604996675020119,-0.003752483014342244,-0.0035782509206292805,-0.003188374081686463,-0.0030243375834629323,-0.0034790670645208103,-0.004449876279002924,-0.0026332446604651416,-0.0019863779849582782,-0.002394660523401245,-0.0002187899841973961,-0.0008699646156360222,-0.0006369469289921557,-0.0006756361873374077,-0.00045814740765957564,-0.0008065697169251963,-0.001846337449430804,-0.0018339727819733957,-0.0020683584746186124,-9.508112063881623e-05
66,0.0014025884971104782,0.0014108475208386034,0.0013031459102188277,0.002025516777165621,0.0019707843537574102,0.0017966469202295831,0.0011569074508633714,0.0013143636217704852,0.0014379108743398936,0.0010863512717089107,0.0013576614682664608,0.0015636105824282877,-0.00019310660436860458,0.00151478999054031,0.001459676006267173,0.0016172978418845275,0.0015283709826965182,0.002742269676376425,0.008834752889664267,0.009130094765279916,0.009332034733631709,0.007370637097989865,0.006728535070514712,0.008192447563753941,0.008506775690435774,0.009175893192513461,0.008507882354876097,0.009042684018315194,0.009040419070959087,0.008297100077993948,0.00656968976225884,0.005751657307364901,0.0063702988425749394,0.00767630401180732,0.006883675163385398,0.006816242071538326,0.007717959552253075,0.007751626023241554,0.006865664766822948,0.004932470638994319,0.004224204758931108,0.00489105265935793,0.0032269004189995143,0.004271498275881002,0.00470491765925546,0.0007584472128677209,0.0014681445336578787,0.000859238430305087,0.0005579806663198162,0.0004210365179473322,-0.0045717784629687045,-0.005184720762266328,-0.0037594956183711063,-0.0030683421529903595,-0.004415458298708801,-0.005380098989755586,-0.006075406378869053,-0.006246726144801065,-0.003969360905989626
67,0.0007775942440938812,0.00121612305933581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0017754247767932394,0.001610370623471188,0.00134884262074871,0.001414842736807113,0.0014658390609208452,0.0012971313080331576,0.001438614087086612,0.002195009119083717,0.0016893704319665924,0.002319446978468924,0.0031235012346702076,0.0027555242691855004,0.0018567091094492617,0.002010282972982475,0.0030730182687631457,0.0020396422305963167,0.0004319143120623814,0.0030573383586752654,0.0031599315562876387,0.003245137410557743,0.004396776095926863,8.635254378276655e-05,0.0001670054344191626,0.0003488089605289629,0.0003582410177577859,0.000649811843005896,0.0007770485543152178,0.0009297300363324827,0.000545738436943266,-4.93652577221808e-05,-0.00016288147098137968,-0.00022601673577028563,-0.0006358379912899337,-0.0008547604027260621,-0.001868292190228032,-0.002390807679218595,0.0015522233200653019,0.0014764944829332826,0.002021552872672278,0.002598916921081924,0.0052205891355810875,0.003725149771583363,0.0047938418079653215,0.003974812550245191,0.004669984579883319,0.005581163143072229,,,,,,,,,,,,,
69,0.002414921961099869,0.001767637172665328,0.0017366268238165697,0.0015571746442383423,0.0015457819519298936,0.0015256084338966783,0.0016632635271206012,0.0022639789425684662,0.0017635166991948413,0.00200380798665285,0.002395159068781789,0.0021171782930404634,0.0018369243040395325,0.0007379171482791499,0.0017444024329311616,0.0012058416291048635,0.0010152881968423378,-9.429518698911851e-06,-0.0011638633600874395,-0.0007004486778830851,0.00019004456578690775,0.001177429413939494,0.001512386849996696,0.002156602925739657,0.0017445237782160532,0.0023125113001369797,0.0025125942747717383,0.0025937053761847886,0.00300672255918679,0.0033359884599972814,0.003668423955217854,0.003188801477386432,0.0033166229245445637,0.0036705412170462237,0.003479624207399686,0.002787465381599232,0.004656292431754352,0.003994077100426403,0.004287503995335727,0.004110360687805253,0.0032293372489063214,0.0027113086884920997,0.004048485897708647,0.00267735269369575,0.002066831392508257,0.001865098240882351,0.0021332286777097395,0.0021132134204932813,0.0020741375486099767,0.0022162955226290334,0.0011833194760004237,0.0011052162479998477,0.0012370276712420675,0.0015635045795864052,0.0008535827260160397,0.0014704611729323797,0.001725317512675245,0.0010199792007009934,0.0010319127173872705
70,-0.000619466129319359,-0.0006291590540139815,-4.3221928351504806e-05,-0.0001709942843556091,-0.00011010422301460658,2.5364319349317613e-05,0.00042591984456076873,0.0002689372309743557,0.0004274045718799951,0.0005560916140092082,0.0002099703294117437,0.0002846827349761207,-0.0007454694868158154,-0.0014816159148488535,-0.0010977318659277891,-0.000969856237073781,-0.0009839933585068636,-0.0001367673319347222,-0.0003815937044127127,-0.0006618549138355073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.003985858820874801,0.0034207769840416697,0.0028334957893876617,0.0031246360326743455,0.0032542396649625363,0.0028515719251588686,0.002825630410838707,0.0037674060334098236,0.0029542454578124298,0.002897631824387675,0.003879360966792333,0.0034894921618005585,-0.0008331147416720008,0.0016171983096029594,0.000279301140750403,-0.0005849802261508955,-0.0007481865143324993,0.001331806080456301,0.0007961509323013772,0.0011251113379883446,0.0020539802313913865,0.002170134349730522,0.0024180359735861672,0.0022104768016702994,0.0025134710937266755,0.002647835172326126,0.00234930927997455,0.002669960786010396,0.0033299144184963927,0.002768582061550242,0.0027451633938272626,0.0024901591548696735,0.0023921265548872673,0.002354102349246913,0.0027584215689926235,0.002894653379066735,0.0020249547544315665,0.0020204465413278003,0.0014090227750677372,0.001444726123156752,0.0005528446891376095,0.0016691749125226831,0.0016183157030687434,0.0029923149523404034,0.0025914516000965075,0.002947093319233373,0.0030994746509441337,0.0029827061462797443,0.003194299058273819,0.003111800817449565,0.0024123171959286854,0.002553690195875862,0.0025320301156840797,0.002925071068997572,0.002767835787939162,0.0026224677268480118,0.0028696916833654035,0.002401626847547554,0.0018770445676131822
72,0.001485925203885142,0.0019068865594239642,0.002611031543771721,0.0024327841323242842,0.002301317271380635,0.002087589359022348,0.001737374214965729,0.0016187316326781755,0.0017690394357634837,0.0015858689154257958,0.0017312079308660505,0.0019466278810303182,-0.002523460869791476,-0.0028654726691666205,-0.0030605506424448343,-0.002184614046782093,-0.002644521705015718,-0.0006746959162302733,-4.114850130838017e-05,-0.0005558086386518963,-3.462239289343323e-05,-0.0011470525781179795,0.00033445679409029847,-0.00035585273732748355,0.00017739809361771818,-0.00028562494570102156,-0.00026737914766776884,0.0005653496475740163,-0.00034094784245412006,-0.00029100875702617156,-0.0005560960005920928,0.00035503192266750973,0.0002470723204931914,0.001235053353980464,0.001367033591695225,0.0005137567087639928,-0.00035848199726678316,-0.00038718990227521415,-0.0004948313861769609,-0.0007606277907496701,-0.0010330295751281146,-0.0009976192208020769,-0.0007346628977407733,-0.00015191212030404652,0.00016170665779149772,0.00012138965039118833,0.00026186695683799824,0.0008053439859800908,0.0003262005620463304,0.0003957364386340045,0.0006834285846907438,0.0005367289414631709,0.00034605239752100327,0.0007353175359929342,0.00048756077163528003,0.0005190311736497134,0.0004248262250354527,0.00024984436461359056,-2.5840926667933993e-05
73,-0.0005475237054636379,-0.0005978649380991921,-0.0002942878964280331,-0.00022253545289631322,-0.0006881220208154394,-0.00038056895480279983,-0.00020790679962839822,-0.0025411738539906246,-0.0015821141454445925,-0.0007451242507417042,-0.002615817173478345,-0.0023407507386341455,0.0029542866816597286,0.0010559866842991612,0.0003093908401997412,0.00034313106985101727,-0.0005879092841763584,-0.0013108284828770643,-0.0008746788491742166,-0.0009922873505953747,0.0006369598827814764,-0.0012612832981574208,-0.0011155013617817897,-0.0005382322884065547,-0.0006854379792690504,-0.0010132025972507375,-0.0005922304984084222,-3.370490191044862e-05,-0.0006842081985393183,-0.0012296897180874365,-0.0012253759831702923,-0.0012530505523591251,-0.0013961507108936572,-0.0018365056903448926,-0.0020840231175645535,-0.0031804107643756937,-0.0034195864455965896,-0.003638666640864806,-0.00391337922335405,-0.0039290892739362124,-0.0034917178521124866,-0.003266657047691199,-0.003144879902878954,-0.0029688915912829657,-0.002505253579512067,-0.0020356501849029124,-0.0013685243825654581,-0.0009687141543336787,-0.001349596395156291,-0.0013543462152697005,-0.0015952554330277147,-2.6505564941494902e-05,3.693275670349103e-05,0.0007797892398369986,0.0010109111494620948,0.001718799230421337,0.0018078398147831336,0.0013143149983160093,0.001029668839219509
74,-0.003744121305955486,-0.004099756687454204,-0.0013389345084215143,-0.0023773247661014038,-0.0023051103172156803,-0.0018195547970836735,-0.0013328139535716485,-0.0036782957837572386,-0.0016146865303057793,-0.0016971441101462706,-0.004473723505422214,-0.003426447370065308,-0.0008792482220164635,-0.0001659945648957892,-0.00025708146454484144,-0.00039990626992478814,-0.0003204428053139043,0.00035718883045024534,0.0013445788911401403,0.001723917930893278,0.002152224447265894,0.0010767793737934141,0.001178028927426841,0.0011124412543089756,0.00135917743234733,0.0016462383964436934,0.002316090179377853,0.001774531783168481,0.0021317180244281053,0.0021148732409235157,0.0022643111742515296,0.002841604452697358,0.002850323225985106,0.0033667103461230523,0.00368860080057738,0.003782456583859121,0.003762437135607166,0.004157765671080979,0.0026382281429333317,0.0016228747087413853,0.0021620557638044996,0.0021271569036981344,0.0015938597437518541,0.0014542087256892888,0.0021469307788375995,0.0025918389272363675,0.0023368554939706093,0.002054001736334178,0.0023795656748098566,0.0014444613409339765,0.0020371396348650094,0.0023413710850435773,0.0011285678011284828,0.0014923707259329915,0.001215761214510596,6.275287402969428e-05,-0.00012088936510649112,-0.00038118602189102555,-0.0008047945827712026
75,0.003714481771808734,0.0036517191552545643,0.004792005537801331,0.0037486150607307965,0.003728378098635941,0.0034984182918608724,0.003538399064195056,0.0034005084431200615,0.003224084189183693,0.004215230055536881,0.0037075053208966125,0.0036038535323698402,-0.004642716710654718,-0.0035911585471196227,-0.002507358859410219,-0.002069294049553653,-0.0007379641637174783,-0.0009919399459687413,-0.0009965977916308536,-0.00019564819407260554,-5.340461495618208e-05,0.0014296940777207545,0.002040200648592983,0.0017984780454956225,0.0010761099458984232,0.0014649785962647952,0.0012225683283557801,0.000947201634839454,0.0005344998850190275,0.00011407942584350604,0.0003955191176231245,7.706886386146983e-05,0.0005775366955004303,0.0005204560188899659,0.003145676233665182,0.0033023487008002977,0.0040303860596206074,0.003532111517869612,0.0033388277068199315,0.003358905880269253,0.0042397647783620485,0.005655298594970136,0.006351216663376528,0.006155499008278772,0.005195820100207314,0.004520459082222655,0.0027334772567786754,0.0025409635011120124,0.002332472683103235,0.0024692069620647827,0.0014452315653705851,0.00036892998757126326,0.0009551273722257711,0.0009362881512424452,-0.0005780994532656576,-0.0005282913781031084,-0.0006400424902394696,-0.0005011003440207656,-0.00028223318004128007
76,0.002455743488029613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.0011323529204792968,0.0025194742391282483,0.001148566674547763,0.002485975394642598,0.0023274005367914102,0.0022441811679183737,0.0013928660323797256,0.002519086407562194,0.0019280298467960057,0.0008994688693264788,0.00238901042493418,0.002371681590502937,-0.0014222002234894294,-0.001642948707101753,-0.0017257261289923677,-0.0007309081781130639,-0.00035000792144017145,0.0023604628056564238,0.0007982379184268381,0.000857157898726607,-0.0004733556991924955,-0.0006120809811202798,-0.0009999841957716055,-0.0005103113245535852,-0.0003086137226396968,-0.00039719958113346046,0.00031814101447220016,0.0013737659257432307,0.0008510790752934748,7.362873814970008e-05,0.0003723194549848967,0.0008732297170456211,0.0008163575343578293,0.0012973685894656362,0.0017674276541565785,0.0008572837824566816,0.0004473582320272454,-0.0005628010722836498,-7.534398166703893e-05,0.0006228349207737064,0.00010865264513768296,0.0008936842159814961,0.0017740506521454166,0.0004774062388092517,0.0005343096080795192,0.0005458986574736045,0.0005412915389158431,0.0006921646915004594,0.0006068468512698151,3.457293881440549e-06,0.0011632484463752382,-0.0003060944145847814,-0.0010892269003098215,-0.0004667373164699695,-0.0029155046590635227,-0.0027478369380077457,-0.0028190381427694823,-0.005410850335851528,-0.0042836142064421046
78,0.005038544892067632,0.004137766291610072,0.0034655999979228557,0.003469825373190335,0.00344796504998666,0.0030896737790017097,0.0029667970109201513,0.004189916424700701,0.003122046096449838,0.003648951431493994,0.004791802851973554,0.0042515857568998505,0.0012040646209833061,0.003418707406582983,0.0033305082063042933,0.0017557992001769817,-6.45378431439434e-06,0.0026107636305533733,0.0018048269951541132,0.0012060422998990507,0.0008981300411435982,0.0015462445147994826,0.0020231273952461943,0.00197284996277425,0.0030329456873573984,0.002062930919935767,0.0020321533033361913,0.0024410947373131975,0.003494246677547951,0.0027674179371107747,0.003648968243874281,0.0031820481045246388,0.0027800275339329803,0.0023096131941463868,0.002393654158788782,0.002765481243894596,0.002936881678638376,0.0037444988784992345,0.0020234744049229944,0.002416953200278282,0.0024436301610342437,0.0031243237083621073,0.0029959072887678524,0.0033519940706375297,0.003816865628213416,0.005532115925045496,0.005197078926772972,0.0046170158394904974,0.004826822504689646,0.004084152704396732,0.006360706711534591,0.006680217752301547,0.004460707100501276,0.005181246375145849,0.004872403956698348,0.00596977686373399,0.005840866127309473,0.004348710972287853,0.004741806855874722
79,0.0016672484530137679,0.0015383188565287064,0.0005280231559905153,0.001459139821224988,0.0014220096253905181,0.0007597485573871352,0.0006281613784433991,0.0013511664876675962,0.0009435609051956578,0.0002991687225903597,0.000941091887474026,0.0009135659609753774,-0.0056375734366392195,-0.005299240619412692,-0.005961754798879669,-0.006132381108639809,-0.0064831875831015354,-0.005738192741750078,-0.006605153746879998,-0.008157229568933028,-0.007848603446330076,-0.006909459946081891,-0.004846492535764394,-0.0042692866329544854,-0.004323840772747227,-0.00330170309416576,-0.0031844316927607725,-0.002740185512574615,-0.001651862328471319,-0.0010682380981100572,-0.0013264576272921079,0.0016343782813736198,0.00019637966100305578,0.003199030765483877,0.0026174223190158137,-0.0011799359339454845,-0.0002888027437423926,-0.0013527379199730712,-0.00133613547107751,-0.0014640920205571126,-0.0059632511449202105,-0.004284942014295484,-0.005924616707752189,-0.004351294936955491,-0.004146924200678202,-0.003455116382891722,-0.002979684425422786,-0.0027417389186713205,-0.0031167889073815463,-0.0023012260084767384,-0.002069863809044583,-0.0018869501941076179,-5.274582638306946e-05,,,0.0010116015901898323,,,
80,-0.0002464573073177178,-3.2359439425546683e-05,-3.6739588357465986e-05,0.000279319568161389,-0.00010343334396787596,7.15374812844417e-05,0.0001825207575399406,1.9387384298348053e-06,0.0002838390296323726,8.00967985369032e-05,-0.00023964106426796057,-0.00014746408057432814,0.0018821354536080386,0.001164253058621281,-0.000216904991870566,0.0018002103096520093,0.0023064320699380672,0.0014836856268426392,0.0020664304174787085,0.0026853059349457634,0.002046098546027272,0.0032052299786320616,0.002030841613193705,0.0039747866678657914,0.003546260674689944,0.003514567973896434,0.0032446796914178777,0.002614526925675902,0.0022053108716925886,0.0014610927388874764,0.0009615911899731594,0.00036531397524233874,0.0008419892532639476,-0.0003382136442575984,8.815105596634987e-05,-0.00010993191064770182,-2.1635228111891798e-05,-0.00013278825721668909,0.0003783663454509026,-0.0005779931923720319,-0.0005267989231941145,0.0006100709640556486,0.00046092081569233147,0.0002547330238378822,0.000332283902539474,0.0011856797714742769,0.0012448713834717162,0.0009030071456950444,0.0005702348696689628,0.0007238598209570815,0.000903872194321038,0.0005823801006772598,0.000663373485267039,0.0007750128310954418,0.000842406298220815,0.0009420885299946597,0.0009841673620774815,0.0009616403409668226,0.0010609783562282018
81,-0.00514625539955971,-0.0038082163265145907,-0.003132389516434672,-0.0024653382740462497,-0.0020334616100914976,-0.0016738274147549191,-0.001830646557488599,-0.002177387634585353,-0.0013329543347896631,-0.002539787384565811,-0.0025060191959172472,-0.001861112175255122,-0.00017012383591927856,-0.00172875116710504,-0.0010698732338976316,-0.0003197941817794722,6.215621375437343e-05,-0.0019442569211472688,-0.0019631329170769042,-0.002617322777316595,-0.004151002580067229,-0.0019014277511896634,-0.002198920637071574,-0.00012516780898382272,3.668771477795381e-06,0.0016708373898281063,0.0018451902384647196,0.0017094667345114777,0.0018676415936244215,0.003060397036147442,0.0024767002981131696,0.0018888688584684419,0.0007295193924442139,0.00236879172283879,0.00190687396149474,0.002226479014956298,0.004216548210299326,0.000319027025745397,0.001704776444115569,0.002440115291099096,0.0004004776202479533,-0.0013078560703673108,0.0013072800857332366,0.0008965646111301313,0.0013515708423329123,-0.0005334785579104592,-0.000619224799271355,-0.0003873635527925655,-0.0008941181016856767,-0.0007996411670900185,-0.0006021018115057719,-0.000691059806217903,-0.0012548792790801852,-0.000949118360273771,-0.0009298119526912095,-0.0012923544818932088,-0.0012019165703826538,-0.0005959326363263948,-0.0007372989673751756
82,0.003100142694942459,0.003132564112719372,0.004194928058539511,0.0034438087577922925,0.0034767521291937,0.003278134960353414,0.0033246285354784186,0.0031834181248772096,0.003161803249268281,0.004092998813637682,0.0029314589940079745,0.003006874376093093,-0.0029360565480646117,-0.002671520779183467,-0.0016016584339481339,-0.001091846114594867,0.0006111841786921307,0.0028694696048602486,0.0013490909883864287,0.0018387164636789884,0.0025835068319812866,0.002988683952833028,0.0035544974626678803,0.00387163448216905,0.00332792854598342,0.0025106104064627527,0.002347545432706832,0.001783519285046188,0.001812052089593769,0.0023842576692970196,0.0026588686715165143,0.002302554039854783,0.0026419225952137916,0.00285835230215555,0.0033653022451919003,0.003672606630939348,0.003313952001605743,0.0030110652835854956,0.0037798270389355418,0.004366425859362534,0.004617356148226826,0.003782779124920633,0.002630865997109717,0.0032910935934820024,0.0033238899908465827,0.0022836597887753657,0.002045089461027293,0.00207430371056469,0.0026013072360939918,0.003451903187228131,0.0010752844601180163,0.0006729353944712929,0.001304351539604135,0.0015806062364122837,0.0014843673765054365,0.0010075213225045811,0.0010643713029351032,0.0012100184622579916,0.0015501040623345159
83,0.0016329483134443624,0.0016572150445607003,0.0014543765925848766,0.0015278403399730624,0.0016488000494503238,0.0016243171628682958,0.001666439999759686,0.0017847333693167288,0.0017295535052167126,0.0019268403822163334,0.0013922341060572632,0.001322986451072959,-0.001214780351581819,-0.0009279562175751199,-0.00098495586616726,-0.0010492621746111357,-0.0011987021347717563,-0.0011548441617910308,-0.001737352442020766,-0.0016302744377538975,-0.0014556881388566789,-0.00028736692151390804,0.0006774873850305819,0.0006591632635956099,0.0003608227172960664,0.0001032788235469446,0.00020150971405872404,0.00014296768134763486,0.0008235588726279374,0.0004922766609352675,0.0006101098841493657,0.0013725983307577064,0.0015347616099418942,0.0010288422114971365,0.0007870064472492349,0.0008735046107978626,0.0006403741832688131,0.0006912063375715741,0.0005292367712664097,0.0006735609115985483,0.0009842564822238919,0.0011215322699903716,0.0019870410704871397,0.0017370255976347628,0.0019819420894643574,0.0012001734089598455,0.0010718570491926173,0.0015218394508083178,0.0017789052882477832,0.0019501835913278884,0.0002882776659956414,0.00020959818331318987,0.00010664127377445841,-0.00020286047102258597,-0.00014456654083784686,-0.00021525516220986278,-0.0005361971049905588,-0.0004727963677998639,-0.00029031690384522034
84,0.0014454770460504435,0.0016350288477903765,2.2306551668664255e-05,0.0017594721583103349,0.0016914916443516253,0.0014787310580811727,0.0006012679872650061,0.001573967902046742,0.0011095178000297943,0.0002201683353795032,0.0013232170741562872,0.0012455252479857703,0.0005721372319836748,0.0015996550466507392,-0.0006602078651003038,0.00043318358522344324,-0.0008055220232428284,-0.0002767933728097385,0.0006630462600358824,0.0020682309117932953,0.0013494302827846527,8.110365142395068e-06,0.000214608937446437,0.0005379515427285574,0.0006481452959542159,0.0011550878516583115,0.0013049747083717469,0.002376965631007699,0.0029088725760937815,0.0029735887302592833,0.0029930897963882535,0.0034372772141126025,0.0035645696312088084,0.0035020851561832537,0.004332968106179863,0.0030020041408559592,0.003627692256465041,0.0019042132591801145,0.0024392067757866074,0.0012475617495080046,0.0018038809033305567,0.0021401770181355287,0.001444105149554381,0.0014385393543322697,0.0011870755761765248,-0.00023046730154087564,-0.0007371676681922804,-0.00018713479879295131,0.00019551001098543753,0.00046633603679235066,0.001723038941119236,-0.0017423271417495076,-0.0009618153970303437,-0.0008740525634283067,-0.0012194920732054933,-0.001082940429387598,-0.0008042231009329049,-0.0003373436092669365,0.0006614276217406297
85,0.004166919465982512,0.0040883831358505054,0.004795160894456338,0.0043522755104603555,0.004657046575683809,0.003862585290645108,0.003821191550375619,0.005065527750198135,0.004755891960691113,0.006070579412342933,0.00522457570731825,0.004701586480324307,0.0018420804473556242,0.002311398720676753,0.0020740928941270897,0.003828765692515446,0.0040689430596781186,0.007468441363637803,0.00827530077595646,0.008209147898239498,0.0073835592431536964,0.009286716453653462,0.010674942400415296,0.012063517174956531,0.01165645477607345,0.010615364398859194,0.010013596357441755,0.010164124632393684,0.01097576826206027,0.00973094384858462,0.009210429600412537,0.00850271416641286,0.008569139313513248,0.007247082851934663,0.006915030631710624,0.006019308874353519,0.006569413011211362,0.006769446098576054,0.006401046942406708,0.006911041222576746,0.005871247861159731,0.006054494414796523,0.011569533636544406,0.006976979357800884,0.007581464909271794,0.006297461745293938,0.005955037212869574,0.006833213825365918,0.0070314846493109324,0.009701758471714955,0.005681581705113595,0.004957297680210602,0.0052564825917162045,0.005440943529709839,0.005338624648559683,0.006237544422095896,0.006216302827654944,0.006578755987131158,0.006574999629031561
86,0.004312276730748943,0.004024214114191186,0.004387415796599625,0.004229492499161202,0.004680142376241251,0.004209283326770864,0.004288357508286492,0.004308020040597558,0.003894080868943783,0.004713044033247299,0.00407677210907489,0.003870718608369544,-0.00024375372025118295,0.0004252258451683472,0.0013645640128097795,-0.00046649307585587237,-0.0020861729368285543,-0.0011773794025956184,-0.0018118907534932626,-5.711631366241538e-05,0.0018618968163999783,0.0028685649113435177,0.003830603226113834,0.003711236846855364,0.0031997134380777163,0.0033992944934914007,0.00329066106346537,0.004118396715950543,0.004338318672862985,0.00404411498517385,0.004675276216864585,0.0049131328640419246,0.005154408640038804,0.005510065495829216,0.005633694343161807,0.005867487955077503,0.004913815958892338,0.004861449781407479,0.0038639097491207732,0.0034268503820883227,0.004479425534922528,0.0041610908913422544,0.0034986492836342623,0.0021756778399195866,0.002412437585073278,0.0018168635469624933,0.0016006764695463394,0.0017354450102505833,0.0022118585260509087,0.0028237164982311772,0.0006038042474643948,0.0005118963867113827,0.0009986102103602605,0.0006460891017377768,0.0014008165813392452,0.0012867567408340707,0.001224827876763819,0.0012555531901622013,0.0014722152111040301
87,0.005516281883713012,0.0037628525459292737,0.0050147129396797396,0.003807509457550833,0.004295106748828037,0.003069163893290343,0.002891784918643193,0.004278599236344221,0.003338106095695023,0.006177596163144125,0.005191820567340514,0.004721621640845151,0.00033982417034784517,0.0003174443481835848,0.0017539801112270758,0.0017587134731773379,0.0020487879026823814,0.004359163253838458,0.002741893413575386,0.0033589289358507586,0.005242278031143694,0.00729622962808711,0.007042097218154994,0.006965495633988659,0.007663815011646763,0.007992751152908671,0.007492491248829002,0.007897438017530227,0.008472315547445767,0.00850710777371647,0.00939057424308082,0.008946612592573252,0.009659155588595508,0.008283114056183241,0.007880884122699038,0.007008169903003345,0.006792549143877563,0.005838164282842705,0.004627154759552397,0.006951089946825808,0.006186940474116296,0.006259338135102196,0.006806541564797047,0.005243306488366822,0.005981527467196645,0.004340000172717896,0.0042858762520635516,0.00511642584742422,0.005269071323367714,0.00674693974588052,0.002073856895947188,0.0011186782665609952,0.0023872519267304215,0.001017704991923896,0.0010353086414490518,0.0014053598988889146,0.0012300837679173348,0.0014858880531502968,0.0027731402792087567
88,0.0008663175387971299,0.0007010893699616429,-0.0007037773887646798,0.0006127625642497727,0.00017952258521515134,8.772804665336895e-05,-0.0002566419868407316,0.00011299170909765388,4.3243309966527935e-06,-0.0009821144671339197,-0.00035723512520873706,-0.00018881535060129203,-0.009091423198291171,-0.009981356412317236,-0.007638817040673801,-0.009875285737802799,-0.007142117127967765,-0.0029132144080344074,-0.0038588220871561122,-0.0063207443918323536,-0.005320844146147039,-0.004848750315321829,-0.002007303787578621,0.00040541132166735085,0.00037377018507150754,-0.0009714343543996662,0.0022443302550111547,0.003432708435920603,0.0024791262520675104,0.0011407757324365918,,0.0019544239015743627,0.001894095373504897,,0.001214935711106092,,,0.001607759267055366,,,0.0004547162640657389,,,,,,0.0003650646923504,-0.00022332520418163896,,,,,,,,,,,
89,0.0022294061414721805,0.0010567693695618546,0.002033849767645799,0.0015020610023162467,0.0018219236355331,0.0008403274355143877,0.000524344915981039,0.0016776100185531984,0.0011336749297933553,0.002938815452117381,0.002689467887704303,0.0025219215768484786,0.00016646516725231605,0.00016628411876596142,0.001972936454756973,0.0008114813250038483,0.002287684822776766,0.0037581808022103696,0.0014226121500722682,0.0016410806625952816,0.004996009506293877,0.004346237505994735,0.0039068520417017,0.0032826078437908613,0.003981094264519016,0.003547193260097229,0.0023024946322601682,0.002516248446444785,0.0021417967460315756,0.002361890009874029,0.002619473466582217,0.0031888583405740786,0.0024727113146238307,0.0028706205443827567,0.0027002975965557726,0.0019534438458915057,0.0016244001674194208,0.001313133042074268,0.001186954960267901,0.0023156885240965446,0.0013609822688126385,0.0022574524332796848,0.0019185681478166778,0.0011629891262215889,0.0012704510591040443,0.0006536605181160708,0.0006456543558850928,0.0017434233326447837,0.0007744439663887646,0.0006015340563112184,-0.0012258846749800029,-0.0008383965492207405,-0.000143215492827975,-0.000992146606070939,-0.0010118185383761393,-0.0007592269979664263,-0.0013995619693175753,-0.0015050962740100634,-0.00022910946138990723
